time,id,selection,a,b,c_in,m,f,p,g,c4,ab
23306,0002,1000,1111,1010,0,1,1010,1,1,1,1
23316,0002,1000,1111,1011,0,1,1011,1,1,1,1
23326,0002,1000,1111,1100,0,1,1100,1,1,1,1
23336,0002,1000,1111,1101,0,1,1101,1,1,1,1
23346,0002,1000,1111,1110,0,1,1110,1,1,1,1
23356,0002,1000,1111,1111,0,1,1111,1,1,1,1
23366,0002,1001,0000,0000,0,1,1111,1,1,1,1
23376,0002,1001,0000,0001,0,1,1110,1,1,1,1
23386,0002,1001,0000,0010,0,1,1101,1,1,1,1
23396,0002,1001,0000,0011,0,1,1100,1,1,1,1
23406,0002,1001,0000,0100,0,1,1011,1,1,1,1
23416,0002,1001,0000,0101,0,1,1010,1,1,1,1
23426,0002,1001,0000,0110,0,1,1001,1,1,1,1
23436,0002,1001,0000,0111,0,1,1000,1,1,1,1
23446,0002,1001,0000,1000,0,1,0111,1,1,1,1
23456,0002,1001,0000,1001,0,1,0110,1,1,1,1
23466,0002,1001,0000,1010,0,1,0101,1,1,1,1
23476,0002,1001,0000,1011,0,1,0100,1,1,1,1
23486,0002,1001,0000,1100,0,1,0011,1,1,1,1
23496,0002,1001,0000,1101,0,1,0010,1,1,1,1
23506,0002,1001,0000,1110,0,1,0001,1,1,1,1
23516,0002,1001,0000,1111,0,1,0000,1,1,1,1
23526,0002,1001,0001,0000,0,1,1110,1,1,1,1
23536,0002,1001,0001,0001,0,1,1111,1,1,1,1
23546,0002,1001,0001,0010,0,1,1100,1,1,1,1
23556,0002,1001,0001,0011,0,1,1101,1,1,1,1
23566,0002,1001,0001,0100,0,1,1010,1,1,1,1
23576,0002,1001,0001,0101,0,1,1011,1,1,1,1
23586,0002,1001,0001,0110,0,1,1000,1,1,1,1
23596,0002,1001,0001,0111,0,1,1001,1,1,1,1
23606,0002,1001,0001,1000,0,1,0110,1,1,1,1
23616,0002,1001,0001,1001,0,1,0111,1,1,1,1
23626,0002,1001,0001,1010,0,1,0100,1,1,1,1
23636,0002,1001,0001,1011,0,1,0101,1,1,1,1
23646,0002,1001,0001,1100,0,1,0010,1,1,1,1
23656,0002,1001,0001,1101,0,1,0011,1,1,1,1
23666,0002,1001,0001,1110,0,1,0000,1,1,1,1
23676,0002,1001,0001,1111,0,1,0001,1,1,1,1
23686,0002,1001,0010,0000,0,1,1101,1,1,1,1
23696,0002,1001,0010,0001,0,1,1100,1,1,1,1
23706,0002,1001,0010,0010,0,1,1111,1,1,1,1
23716,0002,1001,0010,0011,0,1,1110,1,1,1,1
23726,0002,1001,0010,0100,0,1,1001,1,1,1,1
23736,0002,1001,0010,0101,0,1,1000,1,1,1,1
23746,0002,1001,0010,0110,0,1,1011,1,1,1,1
23756,0002,1001,0010,0111,0,1,1010,1,1,1,1
23766,0002,1001,0010,1000,0,1,0101,1,1,1,1
23776,0002,1001,0010,1001,0,1,0100,1,1,1,1
23786,0002,1001,0010,1010,0,1,0111,1,1,1,1
23796,0002,1001,0010,1011,0,1,0110,1,1,1,1
23806,0002,1001,0010,1100,0,1,0001,1,1,1,1
23816,0002,1001,0010,1101,0,1,0000,1,1,1,1
23826,0002,1001,0010,1110,0,1,0011,1,1,1,1
23836,0002,1001,0010,1111,0,1,0010,1,1,1,1
23846,0002,1001,0011,0000,0,1,1100,1,1,1,1
23856,0002,1001,0011,0001,0,1,1101,1,1,1,1
23866,0002,1001,0011,0010,0,1,1110,1,1,1,1
23876,0002,1001,0011,0011,0,1,1111,1,1,1,1
23886,0002,1001,0011,0100,0,1,1000,1,1,1,1
23896,0002,1001,0011,0101,0,1,1001,1,1,1,1
23906,0002,1001,0011,0110,0,1,1010,1,1,1,1
23916,0002,1001,0011,0111,0,1,1011,1,1,1,1
23926,0002,1001,0011,1000,0,1,0100,1,1,1,1
23936,0002,1001,0011,1001,0,1,0101,1,1,1,1
23946,0002,1001,0011,1010,0,1,0110,1,1,1,1
23956,0002,1001,0011,1011,0,1,0111,1,1,1,1
23966,0002,1001,0011,1100,0,1,0000,1,1,1,1
23976,0002,1001,0011,1101,0,1,0001,1,1,1,1
23986,0002,1001,0011,1110,0,1,0010,1,1,1,1
23996,0002,1001,0011,1111,0,1,0011,1,1,1,1
24006,0002,1001,0100,0000,0,1,1011,1,1,1,1
24016,0002,1001,0100,0001,0,1,1010,1,1,1,1
24026,0002,1001,0100,0010,0,1,1001,1,1,1,1
24036,0002,1001,0100,0011,0,1,1000,1,1,1,1
24046,0002,1001,0100,0100,0,1,1111,1,1,1,1
24056,0002,1001,0100,0101,0,1,1110,1,1,1,1
24066,0002,1001,0100,0110,0,1,1101,1,1,1,1
24076,0002,1001,0100,0111,0,1,1100,1,1,1,1
24086,0002,1001,0100,1000,0,1,0011,1,1,1,1
24096,0002,1001,0100,1001,0,1,0010,1,1,1,1
24106,0002,1001,0100,1010,0,1,0001,1,1,1,1
24116,0002,1001,0100,1011,0,1,0000,1,1,1,1
24126,0002,1001,0100,1100,0,1,0111,1,1,1,1
24136,0002,1001,0100,1101,0,1,0110,1,1,1,1
24146,0002,1001,0100,1110,0,1,0101,1,1,1,1
24156,0002,1001,0100,1111,0,1,0100,1,1,1,1
24166,0002,1001,0101,0000,0,1,1010,1,1,1,1
24176,0002,1001,0101,0001,0,1,1011,1,1,1,1
24186,0002,1001,0101,0010,0,1,1000,1,1,1,1
24196,0002,1001,0101,0011,0,1,1001,1,1,1,1
24206,0002,1001,0101,0100,0,1,1110,1,1,1,1
24216,0002,1001,0101,0101,0,1,1111,1,1,1,1
24226,0002,1001,0101,0110,0,1,1100,1,1,1,1
24236,0002,1001,0101,0111,0,1,1101,1,1,1,1
24246,0002,1001,0101,1000,0,1,0010,1,1,1,1
24256,0002,1001,0101,1001,0,1,0011,1,1,1,1
24266,0002,1001,0101,1010,0,1,0000,1,1,1,1
24276,0002,1001,0101,1011,0,1,0001,1,1,1,1
24286,0002,1001,0101,1100,0,1,0110,1,1,1,1
24296,0002,1001,0101,1101,0,1,0111,1,1,1,1
24306,0002,1001,0101,1110,0,1,0100,1,1,1,1
24316,0002,1001,0101,1111,0,1,0101,1,1,1,1
24326,0002,1001,0110,0000,0,1,1001,1,1,1,1
24336,0002,1001,0110,0001,0,1,1000,1,1,1,1
24346,0002,1001,0110,0010,0,1,1011,1,1,1,1
24356,0002,1001,0110,0011,0,1,1010,1,1,1,1
24366,0002,1001,0110,0100,0,1,1101,1,1,1,1
24376,0002,1001,0110,0101,0,1,1100,1,1,1,1
24386,0002,1001,0110,0110,0,1,1111,1,1,1,1
24396,0002,1001,0110,0111,0,1,1110,1,1,1,1
24406,0002,1001,0110,1000,0,1,0001,1,1,1,1
24416,0002,1001,0110,1001,0,1,0000,1,1,1,1
24426,0002,1001,0110,1010,0,1,0011,1,1,1,1
24436,0002,1001,0110,1011,0,1,0010,1,1,1,1
24446,0002,1001,0110,1100,0,1,0101,1,1,1,1
24456,0002,1001,0110,1101,0,1,0100,1,1,1,1
24466,0002,1001,0110,1110,0,1,0111,1,1,1,1
24476,0002,1001,0110,1111,0,1,0110,1,1,1,1
24486,0002,1001,0111,0000,0,1,1000,1,1,1,1
24496,0002,1001,0111,0001,0,1,1001,1,1,1,1
24506,0002,1001,0111,0010,0,1,1010,1,1,1,1
24516,0002,1001,0111,0011,0,1,1011,1,1,1,1
24526,0002,1001,0111,0100,0,1,1100,1,1,1,1
24536,0002,1001,0111,0101,0,1,1101,1,1,1,1
24546,0002,1001,0111,0110,0,1,1110,1,1,1,1
24556,0002,1001,0111,0111,0,1,1111,1,1,1,1
24566,0002,1001,0111,1000,0,1,0000,1,1,1,1
24576,0002,1001,0111,1001,0,1,0001,1,1,1,1
24586,0002,1001,0111,1010,0,1,0010,1,1,1,1
24596,0002,1001,0111,1011,0,1,0011,1,1,1,1
24606,0002,1001,0111,1100,0,1,0100,1,1,1,1
24616,0002,1001,0111,1101,0,1,0101,1,1,1,1
24626,0002,1001,0111,1110,0,1,0110,1,1,1,1
24636,0002,1001,0111,1111,0,1,0111,1,1,1,1
24646,0002,1001,1000,0000,0,1,0111,1,1,1,1
24656,0002,1001,1000,0001,0,1,0110,1,1,1,1
24666,0002,1001,1000,0010,0,1,0101,1,1,1,1
24676,0002,1001,1000,0011,0,1,0100,1,1,1,1
24686,0002,1001,1000,0100,0,1,0011,1,1,1,1
24696,0002,1001,1000,0101,0,1,0010,1,1,1,1
24706,0002,1001,1000,0110,0,1,0001,1,1,1,1
24716,0002,1001,1000,0111,0,1,0000,1,1,1,1
24726,0002,1001,1000,1000,0,1,1111,1,1,1,1
24736,0002,1001,1000,1001,0,1,1110,1,1,1,1
24746,0002,1001,1000,1010,0,1,1101,1,1,1,1
24756,0002,1001,1000,1011,0,1,1100,1,1,1,1
24766,0002,1001,1000,1100,0,1,1011,1,1,1,1
24776,0002,1001,1000,1101,0,1,1010,1,1,1,1
24786,0002,1001,1000,1110,0,1,1001,1,1,1,1
24796,0002,1001,1000,1111,0,1,1000,1,1,1,1
24806,0002,1001,1001,0000,0,1,0110,1,1,1,1
24816,0002,1001,1001,0001,0,1,0111,1,1,1,1
24826,0002,1001,1001,0010,0,1,0100,1,1,1,1
24836,0002,1001,1001,0011,0,1,0101,1,1,1,1
24846,0002,1001,1001,0100,0,1,0010,1,1,1,1
24856,0002,1001,1001,0101,0,1,0011,1,1,1,1
24866,0002,1001,1001,0110,0,1,0000,1,1,1,1
24876,0002,1001,1001,0111,0,1,0001,1,1,1,1
24886,0002,1001,1001,1000,0,1,1110,1,1,1,1
24896,0002,1001,1001,1001,0,1,1111,1,1,1,1
24906,0002,1001,1001,1010,0,1,1100,1,1,1,1
24916,0002,1001,1001,1011,0,1,1101,1,1,1,1
24926,0002,1001,1001,1100,0,1,1010,1,1,1,1
24936,0002,1001,1001,1101,0,1,1011,1,1,1,1
24946,0002,1001,1001,1110,0,1,1000,1,1,1,1
24956,0002,1001,1001,1111,0,1,1001,1,1,1,1
24966,0002,1001,1010,0000,0,1,0101,1,1,1,1
24976,0002,1001,1010,0001,0,1,0100,1,1,1,1
24986,0002,1001,1010,0010,0,1,0111,1,1,1,1
24996,0002,1001,1010,0011,0,1,0110,1,1,1,1
25006,0002,1001,1010,0100,0,1,0001,1,1,1,1
25016,0002,1001,1010,0101,0,1,0000,1,1,1,1
25026,0002,1001,1010,0110,0,1,0011,1,1,1,1
25036,0002,1001,1010,0111,0,1,0010,1,1,1,1
25046,0002,1001,1010,1000,0,1,1101,1,1,1,1
25056,0002,1001,1010,1001,0,1,1100,1,1,1,1
25066,0002,1001,1010,1010,0,1,1111,1,1,1,1
25076,0002,1001,1010,1011,0,1,1110,1,1,1,1
25086,0002,1001,1010,1100,0,1,1001,1,1,1,1
25096,0002,1001,1010,1101,0,1,1000,1,1,1,1
25106,0002,1001,1010,1110,0,1,1011,1,1,1,1
25116,0002,1001,1010,1111,0,1,1010,1,1,1,1
25126,0002,1001,1011,0000,0,1,0100,1,1,1,1
25136,0002,1001,1011,0001,0,1,0101,1,1,1,1
25146,0002,1001,1011,0010,0,1,0110,1,1,1,1
25156,0002,1001,1011,0011,0,1,0111,1,1,1,1
25166,0002,1001,1011,0100,0,1,0000,1,1,1,1
25176,0002,1001,1011,0101,0,1,0001,1,1,1,1
25186,0002,1001,1011,0110,0,1,0010,1,1,1,1
25196,0002,1001,1011,0111,0,1,0011,1,1,1,1
25206,0002,1001,1011,1000,0,1,1100,1,1,1,1
25216,0002,1001,1011,1001,0,1,1101,1,1,1,1
25226,0002,1001,1011,1010,0,1,1110,1,1,1,1
25236,0002,1001,1011,1011,0,1,1111,1,1,1,1
25246,0002,1001,1011,1100,0,1,1000,1,1,1,1
25256,0002,1001,1011,1101,0,1,1001,1,1,1,1
25266,0002,1001,1011,1110,0,1,1010,1,1,1,1
25276,0002,1001,1011,1111,0,1,1011,1,1,1,1
25286,0002,1001,1100,0000,0,1,0011,1,1,1,1
25296,0002,1001,1100,0001,0,1,0010,1,1,1,1
25306,0002,1001,1100,0010,0,1,0001,1,1,1,1
25316,0002,1001,1100,0011,0,1,0000,1,1,1,1
25326,0002,1001,1100,0100,0,1,0111,1,1,1,1
25336,0002,1001,1100,0101,0,1,0110,1,1,1,1
25346,0002,1001,1100,0110,0,1,0101,1,1,1,1
25356,0002,1001,1100,0111,0,1,0100,1,1,1,1
25366,0002,1001,1100,1000,0,1,1011,1,1,1,1
25376,0002,1001,1100,1001,0,1,1010,1,1,1,1
25386,0002,1001,1100,1010,0,1,1001,1,1,1,1
25396,0002,1001,1100,1011,0,1,1000,1,1,1,1
25406,0002,1001,1100,1100,0,1,1111,1,1,1,1
25416,0002,1001,1100,1101,0,1,1110,1,1,1,1
25426,0002,1001,1100,1110,0,1,1101,1,1,1,1
25436,0002,1001,1100,1111,0,1,1100,1,1,1,1
25446,0002,1001,1101,0000,0,1,0010,1,1,1,1
25456,0002,1001,1101,0001,0,1,0011,1,1,1,1
25466,0002,1001,1101,0010,0,1,0000,1,1,1,1
25476,0002,1001,1101,0011,0,1,0001,1,1,1,1
25486,0002,1001,1101,0100,0,1,0110,1,1,1,1
25496,0002,1001,1101,0101,0,1,0111,1,1,1,1
25506,0002,1001,1101,0110,0,1,0100,1,1,1,1
25516,0002,1001,1101,0111,0,1,0101,1,1,1,1
25526,0002,1001,1101,1000,0,1,1010,1,1,1,1
25536,0002,1001,1101,1001,0,1,1011,1,1,1,1
25546,0002,1001,1101,1010,0,1,1000,1,1,1,1
25556,0002,1001,1101,1011,0,1,1001,1,1,1,1
25566,0002,1001,1101,1100,0,1,1110,1,1,1,1
25576,0002,1001,1101,1101,0,1,1111,1,1,1,1
25586,0002,1001,1101,1110,0,1,1100,1,1,1,1
25596,0002,1001,1101,1111,0,1,1101,1,1,1,1
25606,0002,1001,1110,0000,0,1,0001,1,1,1,1
25616,0002,1001,1110,0001,0,1,0000,1,1,1,1
25626,0002,1001,1110,0010,0,1,0011,1,1,1,1
25636,0002,1001,1110,0011,0,1,0010,1,1,1,1
25646,0002,1001,1110,0100,0,1,0101,1,1,1,1
25656,0002,1001,1110,0101,0,1,0100,1,1,1,1
25666,0002,1001,1110,0110,0,1,0111,1,1,1,1
25676,0002,1001,1110,0111,0,1,0110,1,1,1,1
25686,0002,1001,1110,1000,0,1,1001,1,1,1,1
25696,0002,1001,1110,1001,0,1,1000,1,1,1,1
25706,0002,1001,1110,1010,0,1,1011,1,1,1,1
25716,0002,1001,1110,1011,0,1,1010,1,1,1,1
25726,0002,1001,1110,1100,0,1,1101,1,1,1,1
25736,0002,1001,1110,1101,0,1,1100,1,1,1,1
25746,0002,1001,1110,1110,0,1,1111,1,1,1,1
25756,0002,1001,1110,1111,0,1,1110,1,1,1,1
25766,0002,1001,1111,0000,0,1,0000,1,1,1,1
25776,0002,1001,1111,0001,0,1,0001,1,1,1,1
25786,0002,1001,1111,0010,0,1,0010,1,1,1,1
25796,0002,1001,1111,0011,0,1,0011,1,1,1,1
25806,0002,1001,1111,0100,0,1,0100,1,1,1,1
25816,0002,1001,1111,0101,0,1,0101,1,1,1,1
25826,0002,1001,1111,0110,0,1,0110,1,1,1,1
25836,0002,1001,1111,0111,0,1,0111,1,1,1,1
25846,0002,1001,1111,1000,0,1,1000,1,1,1,1
25856,0002,1001,1111,1001,0,1,1001,1,1,1,1
25866,0002,1001,1111,1010,0,1,1010,1,1,1,1
25876,0002,1001,1111,1011,0,1,1011,1,1,1,1
25886,0002,1001,1111,1100,0,1,1100,1,1,1,1
25896,0002,1001,1111,1101,0,1,1101,1,1,1,1
25906,0002,1001,1111,1110,0,1,1110,1,1,1,1
25916,0002,1001,1111,1111,0,1,1111,1,1,1,1
25926,0002,1010,0000,0000,0,1,0000,1,1,1,1
25936,0002,1010,0000,0001,0,1,0001,1,1,1,1
25946,0002,1010,0000,0010,0,1,0010,1,1,1,1
25956,0002,1010,0000,0011,0,1,0011,1,1,1,1
25966,0002,1010,0000,0100,0,1,0100,1,1,1,1
25976,0002,1010,0000,0101,0,1,0101,1,1,1,1
25986,0002,1010,0000,0110,0,1,0110,1,1,1,1
25996,0002,1010,0000,0111,0,1,0111,1,1,1,1
26006,0002,1010,0000,1000,0,1,1000,1,1,1,1
26016,0002,1010,0000,1001,0,1,1001,1,1,1,1
26026,0002,1010,0000,1010,0,1,1010,1,1,1,1
26036,0002,1010,0000,1011,0,1,1011,1,1,1,1
26046,0002,1010,0000,1100,0,1,1100,1,1,1,1
26056,0002,1010,0000,1101,0,1,1101,1,1,1,1
26066,0002,1010,0000,1110,0,1,1110,1,1,1,1
26076,0002,1010,0000,1111,0,1,1111,1,1,1,1
26086,0002,1010,0001,0000,0,1,0000,1,1,1,1
26096,0002,1010,0001,0001,0,1,0001,1,1,1,1
26106,0002,1010,0001,0010,0,1,0010,1,1,1,1
26116,0002,1010,0001,0011,0,1,0011,1,1,1,1
26126,0002,1010,0001,0100,0,1,0100,1,1,1,1
26136,0002,1010,0001,0101,0,1,0101,1,1,1,1
26146,0002,1010,0001,0110,0,1,0110,1,1,1,1
26156,0002,1010,0001,0111,0,1,0111,1,1,1,1
26166,0002,1010,0001,1000,0,1,1000,1,1,1,1
26176,0002,1010,0001,1001,0,1,1001,1,1,1,1
26186,0002,1010,0001,1010,0,1,1010,1,1,1,1
26196,0002,1010,0001,1011,0,1,1011,1,1,1,1
26206,0002,1010,0001,1100,0,1,1100,1,1,1,1
26216,0002,1010,0001,1101,0,1,1101,1,1,1,1
26226,0002,1010,0001,1110,0,1,1110,1,1,1,1
26236,0002,1010,0001,1111,0,1,1111,1,1,1,1
26246,0002,1010,0010,0000,0,1,0000,1,1,1,1
26256,0002,1010,0010,0001,0,1,0001,1,1,1,1
26266,0002,1010,0010,0010,0,1,0010,1,1,1,1
26276,0002,1010,0010,0011,0,1,0011,1,1,1,1
26286,0002,1010,0010,0100,0,1,0100,1,1,1,1
26296,0002,1010,0010,0101,0,1,0101,1,1,1,1
26306,0002,1010,0010,0110,0,1,0110,1,1,1,1
26316,0002,1010,0010,0111,0,1,0111,1,1,1,1
26326,0002,1010,0010,1000,0,1,1000,1,1,1,1
26336,0002,1010,0010,1001,0,1,1001,1,1,1,1
26346,0002,1010,0010,1010,0,1,1010,1,1,1,1
26356,0002,1010,0010,1011,0,1,1011,1,1,1,1
26366,0002,1010,0010,1100,0,1,1100,1,1,1,1
26376,0002,1010,0010,1101,0,1,1101,1,1,1,1
26386,0002,1010,0010,1110,0,1,1110,1,1,1,1
26396,0002,1010,0010,1111,0,1,1111,1,1,1,1
26406,0002,1010,0011,0000,0,1,0000,1,1,1,1
26416,0002,1010,0011,0001,0,1,0001,1,1,1,1
26426,0002,1010,0011,0010,0,1,0010,1,1,1,1
26436,0002,1010,0011,0011,0,1,0011,1,1,1,1
26446,0002,1010,0011,0100,0,1,0100,1,1,1,1
26456,0002,1010,0011,0101,0,1,0101,1,1,1,1
26466,0002,1010,0011,0110,0,1,0110,1,1,1,1
26476,0002,1010,0011,0111,0,1,0111,1,1,1,1
26486,0002,1010,0011,1000,0,1,1000,1,1,1,1
26496,0002,1010,0011,1001,0,1,1001,1,1,1,1
26506,0002,1010,0011,1010,0,1,1010,1,1,1,1
26516,0002,1010,0011,1011,0,1,1011,1,1,1,1
26526,0002,1010,0011,1100,0,1,1100,1,1,1,1
26536,0002,1010,0011,1101,0,1,1101,1,1,1,1
26546,0002,1010,0011,1110,0,1,1110,1,1,1,1
26556,0002,1010,0011,1111,0,1,1111,1,1,1,1
26566,0002,1010,0100,0000,0,1,0000,1,1,1,1
26576,0002,1010,0100,0001,0,1,0001,1,1,1,1
26586,0002,1010,0100,0010,0,1,0010,1,1,1,1
26596,0002,1010,0100,0011,0,1,0011,1,1,1,1
26606,0002,1010,0100,0100,0,1,0100,1,1,1,1
26616,0002,1010,0100,0101,0,1,0101,1,1,1,1
26626,0002,1010,0100,0110,0,1,0110,1,1,1,1
26636,0002,1010,0100,0111,0,1,0111,1,1,1,1
26646,0002,1010,0100,1000,0,1,1000,1,1,1,1
26656,0002,1010,0100,1001,0,1,1001,1,1,1,1
26666,0002,1010,0100,1010,0,1,1010,1,1,1,1
26676,0002,1010,0100,1011,0,1,1011,1,1,1,1
26686,0002,1010,0100,1100,0,1,1100,1,1,1,1
26696,0002,1010,0100,1101,0,1,1101,1,1,1,1
26706,0002,1010,0100,1110,0,1,1110,1,1,1,1
26716,0002,1010,0100,1111,0,1,1111,1,1,1,1
26726,0002,1010,0101,0000,0,1,0000,1,1,1,1
26736,0002,1010,0101,0001,0,1,0001,1,1,1,1
26746,0002,1010,0101,0010,0,1,0010,1,1,1,1
26756,0002,1010,0101,0011,0,1,0011,1,1,1,1
26766,0002,1010,0101,0100,0,1,0100,1,1,1,1
26776,0002,1010,0101,0101,0,1,0101,1,1,1,1
26786,0002,1010,0101,0110,0,1,0110,1,1,1,1
26796,0002,1010,0101,0111,0,1,0111,1,1,1,1
26806,0002,1010,0101,1000,0,1,1000,1,1,1,1
26816,0002,1010,0101,1001,0,1,1001,1,1,1,1
26826,0002,1010,0101,1010,0,1,1010,1,1,1,1
26836,0002,1010,0101,1011,0,1,1011,1,1,1,1
26846,0002,1010,0101,1100,0,1,1100,1,1,1,1
26856,0002,1010,0101,1101,0,1,1101,1,1,1,1
26866,0002,1010,0101,1110,0,1,1110,1,1,1,1
26876,0002,1010,0101,1111,0,1,1111,1,1,1,1
26886,0002,1010,0110,0000,0,1,0000,1,1,1,1
26896,0002,1010,0110,0001,0,1,0001,1,1,1,1
26906,0002,1010,0110,0010,0,1,0010,1,1,1,1
26916,0002,1010,0110,0011,0,1,0011,1,1,1,1
26926,0002,1010,0110,0100,0,1,0100,1,1,1,1
26936,0002,1010,0110,0101,0,1,0101,1,1,1,1
26946,0002,1010,0110,0110,0,1,0110,1,1,1,1
26956,0002,1010,0110,0111,0,1,0111,1,1,1,1
26966,0002,1010,0110,1000,0,1,1000,1,1,1,1
26976,0002,1010,0110,1001,0,1,1001,1,1,1,1
26986,0002,1010,0110,1010,0,1,1010,1,1,1,1
26996,0002,1010,0110,1011,0,1,1011,1,1,1,1
27006,0002,1010,0110,1100,0,1,1100,1,1,1,1
27016,0002,1010,0110,1101,0,1,1101,1,1,1,1
27026,0002,1010,0110,1110,0,1,1110,1,1,1,1
27036,0002,1010,0110,1111,0,1,1111,1,1,1,1
27046,0002,1010,0111,0000,0,1,0000,1,1,1,1
27056,0002,1010,0111,0001,0,1,0001,1,1,1,1
27066,0002,1010,0111,0010,0,1,0010,1,1,1,1
27076,0002,1010,0111,0011,0,1,0011,1,1,1,1
27086,0002,1010,0111,0100,0,1,0100,1,1,1,1
27096,0002,1010,0111,0101,0,1,0101,1,1,1,1
27106,0002,1010,0111,0110,0,1,0110,1,1,1,1
27116,0002,1010,0111,0111,0,1,0111,1,1,1,1
27126,0002,1010,0111,1000,0,1,1000,1,1,1,1
27136,0002,1010,0111,1001,0,1,1001,1,1,1,1
27146,0002,1010,0111,1010,0,1,1010,1,1,1,1
27156,0002,1010,0111,1011,0,1,1011,1,1,1,1
27166,0002,1010,0111,1100,0,1,1100,1,1,1,1
27176,0002,1010,0111,1101,0,1,1101,1,1,1,1
27186,0002,1010,0111,1110,0,1,1110,1,1,1,1
27196,0002,1010,0111,1111,0,1,1111,1,1,1,1
27206,0002,1010,1000,0000,0,1,0000,1,1,1,1
27216,0002,1010,1000,0001,0,1,0001,1,1,1,1
27226,0002,1010,1000,0010,0,1,0010,1,1,1,1
27236,0002,1010,1000,0011,0,1,0011,1,1,1,1
27246,0002,1010,1000,0100,0,1,0100,1,1,1,1
27256,0002,1010,1000,0101,0,1,0101,1,1,1,1
27266,0002,1010,1000,0110,0,1,0110,1,1,1,1
27276,0002,1010,1000,0111,0,1,0111,1,1,1,1
27286,0002,1010,1000,1000,0,1,1000,1,1,1,1
27296,0002,1010,1000,1001,0,1,1001,1,1,1,1
27306,0002,1010,1000,1010,0,1,1010,1,1,1,1
27316,0002,1010,1000,1011,0,1,1011,1,1,1,1
27326,0002,1010,1000,1100,0,1,1100,1,1,1,1
27336,0002,1010,1000,1101,0,1,1101,1,1,1,1
27346,0002,1010,1000,1110,0,1,1110,1,1,1,1
27356,0002,1010,1000,1111,0,1,1111,1,1,1,1
27366,0002,1010,1001,0000,0,1,0000,1,1,1,1
27376,0002,1010,1001,0001,0,1,0001,1,1,1,1
27386,0002,1010,1001,0010,0,1,0010,1,1,1,1
27396,0002,1010,1001,0011,0,1,0011,1,1,1,1
27406,0002,1010,1001,0100,0,1,0100,1,1,1,1
27416,0002,1010,1001,0101,0,1,0101,1,1,1,1
27426,0002,1010,1001,0110,0,1,0110,1,1,1,1
27436,0002,1010,1001,0111,0,1,0111,1,1,1,1
27446,0002,1010,1001,1000,0,1,1000,1,1,1,1
27456,0002,1010,1001,1001,0,1,1001,1,1,1,1
27466,0002,1010,1001,1010,0,1,1010,1,1,1,1
27476,0002,1010,1001,1011,0,1,1011,1,1,1,1
27486,0002,1010,1001,1100,0,1,1100,1,1,1,1
27496,0002,1010,1001,1101,0,1,1101,1,1,1,1
27506,0002,1010,1001,1110,0,1,1110,1,1,1,1
27516,0002,1010,1001,1111,0,1,1111,1,1,1,1
27526,0002,1010,1010,0000,0,1,0000,1,1,1,1
27536,0002,1010,1010,0001,0,1,0001,1,1,1,1
27546,0002,1010,1010,0010,0,1,0010,1,1,1,1
27556,0002,1010,1010,0011,0,1,0011,1,1,1,1
27566,0002,1010,1010,0100,0,1,0100,1,1,1,1
27576,0002,1010,1010,0101,0,1,0101,1,1,1,1
27586,0002,1010,1010,0110,0,1,0110,1,1,1,1
27596,0002,1010,1010,0111,0,1,0111,1,1,1,1
27606,0002,1010,1010,1000,0,1,1000,1,1,1,1
27616,0002,1010,1010,1001,0,1,1001,1,1,1,1
27626,0002,1010,1010,1010,0,1,1010,1,1,1,1
27636,0002,1010,1010,1011,0,1,1011,1,1,1,1
27646,0002,1010,1010,1100,0,1,1100,1,1,1,1
27656,0002,1010,1010,1101,0,1,1101,1,1,1,1
27666,0002,1010,1010,1110,0,1,1110,1,1,1,1
27676,0002,1010,1010,1111,0,1,1111,1,1,1,1
27686,0002,1010,1011,0000,0,1,0000,1,1,1,1
27696,0002,1010,1011,0001,0,1,0001,1,1,1,1
27706,0002,1010,1011,0010,0,1,0010,1,1,1,1
27716,0002,1010,1011,0011,0,1,0011,1,1,1,1
27726,0002,1010,1011,0100,0,1,0100,1,1,1,1
27736,0002,1010,1011,0101,0,1,0101,1,1,1,1
27746,0002,1010,1011,0110,0,1,0110,1,1,1,1
27756,0002,1010,1011,0111,0,1,0111,1,1,1,1
27766,0002,1010,1011,1000,0,1,1000,1,1,1,1
27776,0002,1010,1011,1001,0,1,1001,1,1,1,1
27786,0002,1010,1011,1010,0,1,1010,1,1,1,1
27796,0002,1010,1011,1011,0,1,1011,1,1,1,1
27806,0002,1010,1011,1100,0,1,1100,1,1,1,1
27816,0002,1010,1011,1101,0,1,1101,1,1,1,1
27826,0002,1010,1011,1110,0,1,1110,1,1,1,1
27836,0002,1010,1011,1111,0,1,1111,1,1,1,1
27846,0002,1010,1100,0000,0,1,0000,1,1,1,1
27856,0002,1010,1100,0001,0,1,0001,1,1,1,1
27866,0002,1010,1100,0010,0,1,0010,1,1,1,1
27876,0002,1010,1100,0011,0,1,0011,1,1,1,1
27886,0002,1010,1100,0100,0,1,0100,1,1,1,1
27896,0002,1010,1100,0101,0,1,0101,1,1,1,1
27906,0002,1010,1100,0110,0,1,0110,1,1,1,1
27916,0002,1010,1100,0111,0,1,0111,1,1,1,1
27926,0002,1010,1100,1000,0,1,1000,1,1,1,1
27936,0002,1010,1100,1001,0,1,1001,1,1,1,1
27946,0002,1010,1100,1010,0,1,1010,1,1,1,1
